class,tidy_tweet
1,إنالله إناإليه راجعون نسأل يجعله شفيعا لوالديه يلهمهم الصبر السلوان
0,اتمنى حكومة المغرب معاقبة صاحب البير لاهماله
1,الله يرحمه يجعله شفيع لوالديه
0,طيب ليش دخلوا الاطباء مضوا ساعات الخروج ليه تجهيز طائرة اخلاء كيلو الاسعاف ليه اساسا التكتيم
0,اي اساس قلت
0,اقتراح صحيح التحقيق سيكشف الحقائق
0,فعلا جاء بالنا التساؤلات الله مكتوب
1,يمكن بنشر احد الثاني اصطدم را بسبب السرعه
0,الفرق القتل حدا او قصاص
0,رجل إطفاء يتفقد جراح رجل مسن ضحايا انفجار هز البلاد نتيجة التخزين الآمن لمادة نيترات الأمونيوم شديدة الاشتعال المرفأ تقدر قوة الانفجار مس قنبلة الولد الصغير النووية تسبب بموجات تعادل زلزال بقوة ريختر الصور EPA
0,انفجارات انفجار استدعى الثورات المضادة انفجار استدعى دفع الجزية التسابق اليهود انفجار استدعى النسوية الدعارة الدياثة الإلحاد حرب الرويبضة انفجار فاستدعى الانتداب تصرف ماكرون بيروت أنها لاية فرنسية
1,يؤمن بالله اليوم الاخر فليقل خيرا او ليصمت رحمهم الله الهم اهلهم الصبر تقبلهم فيمن عنده الحمد لله حال
0,فيديو جديد متداول سوشيال ميديا يظهر لحظات مخيفة عاشتها عروس أخرى زوجها أثناء جلسة تصوير لحظة قوع انفجار انفجار انفجار الرؤية بيروت
0,فيديو انفجار يفسد فرحة عروسين لبنانيين لبنان انفجار PrayForLebanon prayforbeirut
1,اللهم كماحفظت عبدك رسولك يونس باطن الحوت احفظ ريان باطن الجب اعده لاهله سالمآ معافا انقذو كلنا
0,بدأت محاولات استغلال الكارثة خلال اعتبارها مدخل لجلب المساعدات فهل حو يفترض يكون رئيسا للجمهورية جريمة المرفأ مشروع إعادة إعمار يراد إنقاذ الطبقة السياسي النظام الاقتصادي اللبناني لبنان عهد ميشال انفجار
1,اذا انتهى العمر ماينفع الحذر الله يرحمها يصبر اهلها يجعلها شهدا الواجب
0,استقالت تريسي شمعون سفيرة لبنان الأردن الخميس الهواء احتجاجا منظومة الفساد نتائجها انفجار مسؤول لبناني يستقيل إثر الانفجار أعلن النائب مروان حمادة استقالته الثلاثاء استقالات مسؤولين عرب شيء نادر جدا لهذا تثير الفرح
1,الصحيح نقني الذنوب الخطايا ينقى الثوب الأبيض الدنس الله عز جل منزه نقيت الثوب الابيض الدنس العائدة لفض الجلالة
0,المخدرات اذا قف فتره ماتبين دمه حد علمي ممكن يوقف فترة يخلص الفحص يرجع الله اعلم المرض النفسي المفروض شي أساسي الفحص
0,أتاسف بشدة لعدم قدرة الوقاية انقاذ الطفل الان مرور ساعة الى بحيث نجد متطوعين الشعب يحاولون النزول اعطاء أفكار لانقاذ الطفل نتسائل أليس للوقاية المدنية طرق معدات لمتل المشاكل أنقذوا الطفل أنقذو
0,لبنان كانت تحتضر اليوم فارقت الحياة
0,شي ترتكب جرايئم المناهج المكرره ضياع ١٢ سنه الموضوعات لاسنه كلها اجازات بدون فايده الهدف حرمان تعذيب ليش عندهم اجازه طويله الي تدينه مليون يسددك بالمية لاتستفيد تخلص التوظيف النقل غيره غيره
0,ابي احط ذمتي شي اتوقع ان عشانهم أعلنوا فاته امس عشان القنوات الاعلام الدخل المالي
0,اي جهووووود يومين قادرين اخراج الطفل
0,بسبب شخص تدعي شعب ايش العقول المتحجر اللي عندك
0,دوله كامله لمده ٥ايام ماقدرو يطلعونه لحول قوه الا بالله الله يرحمه يغفرله يصبر اهله يارب
0,شدخل حريم يمديه طلع عفوا تعرفي تشغلي مكينة حفر او تتحكمي او جربتي تكوني مكانهم مكان خطر زي كلنا خايفين ماله دخل اذا حرمة او رجال
1,بمجرد ان نتخيل ان ريان ابن لواحد منا ندرك سبب تعاطف العالم بمثل المواقف انقذو أنقدوا
0,حزب الله الوصاية الفرنسية إسلوب الصدمة الترويع استخدم انفجار لإعادة القوى الوظيفية اللبنانية الطائفية لقمم الوصاية الغربية ذكرتهم بحدود أدوارهم المرسومة تأسيس نظام لبنان الطائفي
1,خلال ساعة الماضية اتابع بكل خوف عملية انقاذ الطفل ريان اسئل الله الرحمن الرحيم ان يخرجه سالم غانم معافا اللهم آمين انقذو كلنا
0,اتمنى عقوبة تصل الى المؤبد للتفحيط ترا بيموت اكثر مليون جنى لينا
1,اخبار كذب المصاب بحادث مستحيل يعطونه ماء لانه اذا عنده نزيف داخلي يتوفى طول ريان سقط ٣٢ متر تعرض لكسور الكل متيقن انه عنده نزيف داخلي مسألة انه عطوه ماء أكل تخدير اعلامي قت قوعه ماعطوه شي الله يرحمه يجعله شفيع لوالديه
0,اتوقع مات الاعلام تسترو الله يرحمه
0,الابل طلعت عليهم بطريق
1,شاهد ممرضة شجاعة تنقذ أطفال رضع بأعجوبة انفجار لبنان مرفأ
0,شاهد لبنانية تضرر منزلها انفجار تطالب بمحاسبة المسؤولين تقول حدا سائل فينا لبنان مرفأ
1,السعودية مصر الإمارات الجزائر ألمانيا روسيا فرنسا بريطانيا غيرها قائمة بدول سارعت لإغاثة لبنان الجريح نكبته بيروت مرفأ انفجار العربية
1,انا اليوم كنت عزاهم رحمهم الله لاني اعرفهم زملاء دراسه الاب صابر لله الحمد الابن الكبير اللي فقد لده اخوانه محتسب الاجر صابر سألته المصابين قال احد حولوه العلا الى تبوك الثاني انتظار طلب اخلاء طبي الى الرياض حالتهم مستقره كلها اقدار مكتوبه
0,بكرا يومك يجي يذمك تكون راضي هاذا اجبه عمله ماهو مجبور يرضيك مجبور يوقف ضدكك تنفيذ عملة تفتري علية الحق يزعل الباطل يفرح تبيه يسوي شي غصب تشمت الله يرحمهم يغفر انا اعرف احد نيتي طيبة الحمد لله
0,ليه تضحك لوح
1,طيب حي او
0,تعليق مشنقة ساحة كتعبير للمطالبة بمحاسبة تثبت ادانته بـ إنفجار ملحق لبنان بيروت انفجار
0,ممارسات حزب تضعه خانة المنظمة الإرهابية فق القانون الدولي التفاصيل رولا الخطيب لبنان انفجار
0,الوقائع المذكورة تدل بشكل قاطع فساد الدولة اللبنانية الملفت أنه يدري الجهة كانت تؤمن احتياجاتهم إنهم باعوا جزءا الوقود لتعيين محامي المشتري لأول كمية الباقي اشتراه مجهول قبض الثمن مين باع انفجار
