favorite_count	full_text	reply_count	retweet_count	predicted_class
0	"RT @AJELNEWS24: عاجل  
.

.
ولي العهد الأمير محمد بن سلمان: 

المملكة أطلقت مبادرة السعودية الخضراء ؛ لخفض الانبعاثات بأكثر من 278 مليون ط…"	0	39	1
0	"RT @AJELNEWS24: #المنتدى_الدولي_للشبكات_غير_الأرضية
الذي تنظمه @CITC_SA وITU 
يستعرض الحلول الابتكارية لمستقبل الاتصال عبر الشبكات غير الأر…"	0	4	1
0	"RT @AJELNEWS24: عاجل  
.

.
ولي العهد الأمير محمد بن سلمان يعلن استضافة المملكة مقر مبادرة #الشرق_الأوسط_الأخضر.
.

.
#محمد_بن_سلمان_في_شر…"	0	33	1
0	"RT @AJELNEWS24: عاجل  
.

.
ولي العهد الأمير محمد بن سلمان: 

نهدف لزراعة 10 مليار شجرة ، وزيادة عدد المحميات البرية والبحرية إلى 30% من إ…"	0	64	0
125	"تطهير أرضيات المسجد النبوي الشريف بمعدل 3 مرات يوميًا، كما يتم تطهير المرافق بمعدل 10 مرات يوميًا بأفضل وأجود أنواع المعقمات والمطهرات الصديقة للبيئة.
- https://t.co/TGQGfYBRug"	32	41	1
0	"RT @AJELNEWS24: عاجل  
.

.
كلمة سمو ولي العهد في قمة #مبادرة_الشرق_الأوسط_الأخضر في شرم الشيخ.
.

.
#محمد_بن_سلمان_في_شرم_الشيخ https://t…"	0	25	1
0	"RT @AJELNEWS24: عاجل  
.

.
ولي العهد الأمير محمد بن سلمان: 

أعلن عن إسهام المملكة بمبلغ 2.5 مليار دولار ؛ دعماً لمبادرة الشرق الأوسط الأ…"	0	129	1
0	"RT @AJELNEWS24: عاجل  
.

.
ولي العهد الأمير محمد بن سلمان: 

نأمل أن تحقق قمة اليوم مُخرجات تسهم في تعزيز العمل المشترك ؛ لضمان مستقبل مش…"	0	29	0
0	"RT @AJELNEWS24: عاجل  
.

.
كلمة الرئيس المصري عبدالفتاح السيسي في قمة #مبادرة_الشرق_الأوسط_الأخضر في شرم الشيخ.

-
https://t.co/98jmQsv92p"	0	18	1
0	"RT @AJELNEWS24: عاجل  
.

.
كلمة ولي عهد الكويت الشيخ مشعل الأحمد الصباح في قمة #مبادرة_الشرق_الأوسط_الأخضر في شرم الشيخ.

-
https://t.co/…"	0	15	0
0	"RT @AJELNEWS24: عاجل  
.

.
لقطات من وصول سمو ولي العهد إلى مقر قمة المناخ في شرم الشيخ .
.

.
#محمد_بن_سلمان_في_شرم_الشيخ
#مبادرة_الشرق_ا…"	0	86	0
0	RT @AJELNEWS24: لقطة أخوية تجمع سمو ولي العهد الأمير محمد بن سلمان وولي عهد الكويت الشيخ مشعل الأحمد الصباح على هامش قمة #مبادرة_الشرق_الأو…	0	25	0
0	RT @AJELNEWS24: عناق أخوي يجمع ولي العهد الأمير محمد بن سلمان مع ولي عهد الأردن الأمير الحسين بن عبدالله على هامش قمة #مبادرة_الشرق_الأوسط_…	0	33	0
698	"الشيخ عبدالله المطلق يُجيب على سائل .. يقول:

"" أنا مريض بالوسواس وتكثر أخطائي في الصلاة .. فهل أسجد سجود سهو في كل صلاة؟ "".

-
 https://t.co/R2ypjSEkoS"	34	238	0
48	"إنفاذاً لتوجيهات القيادة الرشيدة وحرصها الدائم على المواطنين .. 

 السفارة السعودية في الفلبين تعلن اليوم نقل مواطن سعودي بعد تعرضه لوعكة صحية بطائرة الإخلاء الطبي السعودي من مانيلا إلى المملكة، لاستكمال علاجه في أرض الوطن.
 https://t.co/YdeWPmUGb2"	25	16	0
0	"RT @AJELNEWS24: صور
.

.
برئاسة مشتركة بين سمو ولي العهد وفخامة الرئيس المصري.. انطلاق النسخة الثانية من قمة #مبادرة_الشرق_الأوسط_الأخضر 20…"	0	20	1
0	"RT @AJELNEWS24: عاجل  
.

.
سمو ولي العهد يبعث برقية شكر لرئيس مصر إثر مغادرته شرم الشيخ بعد المشاركة في النسخة الثانية من قمة #مبادرة_الش…"	0	34	0
0	"RT @AJELNEWS24: تعد أكبر برنامج لزراعة الأشجار في العالم ..

سمو ولي العهد يهدف من #مبادرة_الشرق_الأوسط_الأخضر ؛ لزراعة 50 مليار شجرة في ال…"	0	25	0
38	"الأمن العام:

ضبط (18) مخالفاً لنظام البيئة .. (11) مواطناً ومقيمان من الجنسية اليمنية، ومقيم من الجنسية المصرية، و(4) مقيمين من الجنسية السودانية، بحوزتهم كمية من الحطب المحلي المعروض للبيع على متن (12) مركبة.
.

.
السعودية"	24	20	0
53	"تنطلق اليوم النسخة الثانية من قمة مبادرة الشرق الأوسط الأخضر في شرم الشيخ بجمهورية مصر ؛ برئاسة مشتركة بين سمو ولي العهد الأمير محمد بن سلمان، والرئيس المصري عبد الفتاح السيسي. 
.
.
#مبادرة_الشرق_الأوسط_الأخضر
#محمد_بن_سلمان_في_شرم_الشيخ https://t.co/PGR7lzESHo"	23	11	1
0	"RT @AJELNEWS24: حرس الحدود:

كل من يسهل دخول مخالفي نظام أمن الحدود للمملكة أو نقلهم داخلها أو يوفر لهم المأوى أو يقدم لهم أي مساعدة أو خدم…"	0	29	1
0	"RT @AJELNEWS24: وزارة الصحة تشدد على أهمية ارتداء الكمامة للمصابين بـ "" الإنفلونزا الموسمية "" ؛ لحماية الآخرين من العدوى، داعية الجميع لضرو…"	0	52	1
0	"RT @AJELNEWS24: عاجل  
.

.

وزارة الداخلية تنبه الجميع :

كل من يخالف أحكام نظام استخدام كاميرات المراقبة الأمنية ؛ بنقل التسجيلات أو نشر…"	0	47	1
0	"RT @AJELNEWS24: عاجل  
.

.

وزارة الداخلية تنبه الجميع :

كل من يقوم بإتلاف أو تخريب أجهزة أنظمة كاميرات المراقبة الأمنية أو التسجيلات، ي…"	0	18	1
0	"RT @AJELNEWS24: عاجل  
.

.
النيابة العامة: 

إيقاف تشكيل إجرامي منظم بتهمة تزييف النقود ؛ وقيامهم بإعداد وكر مخصص ومزود بآلات إلكترونية ل…"	0	49	1
186	"هيئة الغذاء والدواء تنصح بتجنب استخدام الـ ""باراسيتامول"" مع دواء آخر يحمل المادة نفسها، لتفادي إعطاء جرعة زائدة للطفل؛ لأن ذلك قد يعرّضه للمشكلات.
.

.
السعودية"	19	50	1
35	"عاجل  
.

.

انطلاق قمة #مبادرة_الشرق_الأوسط_الأخضر في شرم الشيخ ."	15	3	1
20	"عاجل  
.

.
ولي العهد الأمير محمد بن سلمان :

المملكة تطمح لتمكين المبادرات لمواجهة أزمة المناخ.
.

.
#محمد_بن_سلمان_في_شرم_الشيخ
#مبادرة_الشرق_الأوسط_الأخضر"	17	7	1
43	"عاجل  
.

.
ولي العهد الأمير محمد بن سلمان :

نسعى إلى أن تمثل الطاقة المتجددة 50% من استهلاكنا في 2030.

.

.
#محمد_بن_سلمان_في_شرم_الشيخ
#مبادرة_الشرق_الأوسط_الأخضر"	11	12	1
58	"عاجل  
.

.
ولي العهد الأمير محمد بن سلمان :

المملكة تستهدف إيجاد حلول من أجل توفير أنظمة طاقة أكثر استدامة.

.

.
#محمد_بن_سلمان_في_شرم_الشيخ
#مبادرة_الشرق_الأوسط_الأخضر"	23	21	1
50	"عاجل  
.

.
ولي العهد الأمير محمد بن سلمان يعلن استضافة المملكة مقر مبادرة الشرق الأوسط الأخضر.

.

.
#محمد_بن_سلمان_في_شرم_الشيخ
#مبادرة_الشرق_الأوسط_الأخضر"	14	12	1
29	"عاجل  
.

.
ولي العهد الأمير محمد بن سلمان: 

هذه المبادرة النوعية تأتي تزامنا مع مؤتمر الأطراف في اتفاقية نغير المناخ #كوب_27 
.

.
#محمد_بن_سلمان_في_شرم_الشيخ
#مبادرة_الشرق_الأوسط_الأخضر
-
https://t.co/wPyzqxsZEI"	11	10	0
79	"عاجل  
.

.
ولي العهد الأمير محمد بن سلمان: 

يسرني أن أكون بينكم اليوم وأنقل لكم تحيات خادم الحرمين الشريفين وتمنياته بنجاح هذه القمة .
.

.

#محمد_بن_سلمان_في_شرم_الشيخ
#مبادرة_الشرق_الأوسط_الأخضر
https://t.co/cEdnIN2DVb"	11	25	0
40	"عاجل  
.

.
ولي العهد الأمير محمد بن سلمان: 

تحقيق الأهداف المرجوة من مبادرة الشرق الأوسط الأخضر ؛ يتطلب استمرار التعاون الإقليمي والمساهمات الفعالة من الدول الأعضاء .
.

.
#محمد_بن_سلمان_في_شرم_الشيخ
#مبادرة_الشرق_الأوسط_الأخضر
https://t.co/67Yvcqfp9W"	6	15	1
91	"عاجل  
.

.
ولي العهد الأمير محمد بن سلمان: 

المملكة أطلقت مبادرة السعودية الخضراء ؛ لخفض الانبعاثات بأكثر من 278 مليون طن مكافئ ثاني إكسيد الكربون بحلول 2030  .
.

.

#محمد_بن_سلمان_في_شرم_الشيخ
#مبادرة_الشرق_الأوسط_الأخضر
https://t.co/3fdcWwjBQy"	19	39	1
10	"#المنتدى_الدولي_للشبكات_غير_الأرضية
الذي تنظمه @CITC_SA وITU 
يستعرض الحلول الابتكارية لمستقبل الاتصال عبر الشبكات غير الأرضية بمشاركة خبراء عالميين  
للمزيد :
https://t.co/lNv01aNSDg
. https://t.co/Ssi3W7SyDm"	6	4	0
78	"عاجل  
.

.
ولي العهد الأمير محمد بن سلمان يعلن استضافة المملكة مقر مبادرة #الشرق_الأوسط_الأخضر.
.

.
#محمد_بن_سلمان_في_شرم_الشيخ
#مبادرة_الشرق_الأوسط_الأخضر

https://t.co/ORVKh6BWPu"	21	33	0
165	"عاجل  
.

.
ولي العهد الأمير محمد بن سلمان: 

نهدف لزراعة 10 مليار شجرة ، وزيادة عدد المحميات البرية والبحرية إلى 30% من إجمالي المساحة الوطنية .
.

.
#محمد_بن_سلمان_في_شرم_الشيخ
#مبادرة_الشرق_الأوسط_الأخضر
https://t.co/uUMoNBoBhM"	31	64	1
